OrderId,Address,CustomerId,CustomerName,DateFilled,DatePlaced,InvoiceNumber,PaymentStatus,Status,Term
1896,"9770 Fraga Court, Imperial Beach WA 91932",285,Jessica James,2017-01-23 18:28:09,2017-01-23 18:27:57,608,0,1,1
1897,"9235 Logan Court, Newton WA V2M1N7",305,Angela Morgan,2017-01-23 18:27:56,2017-01-23 18:24:45,508,1,1,2
1898,"9235 Logan Court, Newton WA V2M1N7",305,Angela Morgan,2017-01-23 18:27:56,2017-01-23 18:27:12,507,1,1,0
1899,"9235 Logan Court, Newton WA V2M1N7",305,Angela Morgan,2017-01-23 18:27:57,2017-01-23 18:26:04,510,0,1,1
1900,"9235 Logan Court, Newton WA V2M1N7",305,Angela Morgan,2017-01-23 18:27:56,2017-01-23 18:24:42,506,1,1,2
1901,"9235 Logan Court, Newton WA V2M1N7",305,Angela Morgan,2017-01-23 18:27:57,2017-01-23 18:24:23,509,0,1,2
1902,"4898 Hillview Dr., North Sydney WA 2055",304,Mario Goel,2017-01-23 18:27:57,2017-01-23 18:25:32,512,1,1,2
1903,"9235 Logan Court, Newton WA V2M1N7",305,Angela Morgan,2017-01-23 18:27:57,2017-01-23 18:26:36,511,0,1,0
1904,"8321 Marina Lakes Dr., Melton WA 3337",310,Marc Vazquez,2017-01-23 18:27:53,2017-01-23 18:25:33,480,0,1,1
1905,"8321 Marina Lakes Dr., Melton WA 3337",310,Marc Vazquez,2017-01-23 18:27:53,2017-01-23 18:25:52,478,0,1,1
1906,"8321 Marina Lakes Dr., Melton WA 3337",310,Marc Vazquez,2017-01-23 18:27:53,2017-01-23 18:26:34,483,1,1,1
1907,"8321 Marina Lakes Dr., Melton WA 3337",310,Marc Vazquez,2017-01-23 18:27:53,2017-01-23 18:25:20,481,1,1,1
1908,"8321 Marina Lakes Dr., Melton WA 3337",310,Marc Vazquez,2017-01-23 18:27:53,2017-01-23 18:27:06,484,0,1,2
1909,"8321 Marina Lakes Dr., Melton WA 3337",310,Marc Vazquez,2017-01-23 18:27:53,2017-01-23 18:26:09,479,0,1,0
1910,"8321 Marina Lakes Dr., Melton WA 3337",310,Marc Vazquez,2017-01-23 18:27:53,2017-01-23 18:25:29,477,1,1,2
1911,"9745 Bonita Ct., Bellevue WA 98004",308,Shane Kim,2017-01-23 18:27:54,2017-01-23 18:27:50,488,0,1,0
1912,"9745 Bonita Ct., Bellevue WA 98004",308,Shane Kim,2017-01-23 18:27:54,2017-01-23 18:25:07,490,0,1,0
1913,"9745 Bonita Ct., Bellevue WA 98004",308,Shane Kim,2017-01-23 18:27:54,2017-01-23 18:24:46,492,1,1,0
1914,"9745 Bonita Ct., Bellevue WA 98004",308,Shane Kim,2017-01-23 18:27:54,2017-01-23 18:24:23,489,0,1,2
1915,"9745 Bonita Ct., Bellevue WA 98004",308,Shane Kim,2017-01-23 18:27:54,2017-01-23 18:26:30,494,1,1,2
1916,"9745 Bonita Ct., Bellevue WA 98004",308,Shane Kim,2017-01-23 18:27:54,2017-01-23 18:24:21,493,1,1,1
1917,"9745 Bonita Ct., Bellevue WA 98004",308,Shane Kim,2017-01-23 18:27:54,2017-01-23 18:26:27,491,1,1,0
1918,"8321 Marina Lakes Dr., Melton WA 3337",310,Marc Vazquez,2017-01-23 18:27:53,2017-01-23 18:24:34,485,0,1,0
1919,"1020, quai de Grenelle, Versailles WA 78000",302,Ramon Guo,2017-01-23 18:27:58,2017-01-23 18:26:45,519,0,1,1
1920,"1020, quai de Grenelle, Versailles WA 78000",302,Ramon Guo,2017-01-23 18:27:58,2017-01-23 18:25:49,517,0,1,1
1921,"1020, quai de Grenelle, Versailles WA 78000",302,Ramon Guo,2017-01-23 18:27:58,2017-01-23 18:27:39,518,0,1,1
1922,"1020, quai de Grenelle, Versailles WA 78000",302,Ramon Guo,2017-01-23 18:27:58,2017-01-23 18:26:16,520,1,1,2
1923,"3005 Potomac Drive, Beaverton WA 97005",322,Eddie Munoz,2017-01-23 18:27:11,2017-01-23 18:25:40,109,1,1,1
1924,"3005 Potomac Drive, Beaverton WA 97005",322,Eddie Munoz,2017-01-23 18:27:11,2017-01-23 18:23:44,108,1,1,1
1925,"1713 Alvarado, Royal Oak WA V8X",328,Carson Foster,2017-01-23 18:27:08,2017-01-23 18:24:01,79,0,1,0
1926,"1713 Alvarado, Royal Oak WA V8X",328,Carson Foster,2017-01-23 18:27:08,2017-01-23 18:23:38,73,0,1,2
1927,"1713 Alvarado, Royal Oak WA V8X",328,Carson Foster,2017-01-23 18:27:08,2017-01-23 18:25:29,75,0,1,0
1928,"8144 Ryan Court, Melton WA 3337",335,Brianna Griffin,2017-01-23 18:27:03,2017-01-23 18:23:39,32,1,1,1
1929,"8144 Ryan Court, Melton WA 3337",335,Brianna Griffin,2017-01-23 18:27:03,2017-01-23 18:24:41,34,0,1,2
1930,"8144 Ryan Court, Melton WA 3337",335,Brianna Griffin,2017-01-23 18:27:03,2017-01-23 18:24:02,36,0,1,1
1931,"8144 Ryan Court, Melton WA 3337",335,Brianna Griffin,2017-01-23 18:27:03,2017-01-23 18:24:36,30,0,1,2
1932,"8144 Ryan Court, Melton WA 3337",335,Brianna Griffin,2017-01-23 18:27:03,2017-01-23 18:26:24,31,1,1,2
1933,"8144 Ryan Court, Melton WA 3337",335,Brianna Griffin,2017-01-23 18:27:03,2017-01-23 18:23:53,33,0,1,1
1934,"8144 Ryan Court, Melton WA 3337",335,Brianna Griffin,2017-01-23 18:27:03,2017-01-23 18:24:15,29,0,1,1
1935,"2214 Solano, Burbank WA 91502",334,April Pal,2017-01-23 18:27:04,2017-01-23 18:23:39,37,1,1,2
1936,"8144 Ryan Court, Melton WA 3337",335,Brianna Griffin,2017-01-23 18:27:03,2017-01-23 18:25:08,35,1,1,2
1937,"2214 Solano, Burbank WA 91502",334,April Pal,2017-01-23 18:27:04,2017-01-23 18:23:45,38,1,1,0
1938,"5639 Lee Lane, Geelong WA 3220",342,Carolyn Fernandez,2017-01-23 18:27:16,2017-01-23 18:24:54,158,0,1,1
1939,"2214 Solano, Burbank WA 91502",334,April Pal,2017-01-23 18:27:04,2017-01-23 18:24:59,39,0,1,0
1940,"1713 Alvarado, Royal Oak WA V8X",328,Carson Foster,2017-01-23 18:27:08,2017-01-23 18:23:47,72,1,1,1
1941,"1713 Alvarado, Royal Oak WA V8X",328,Carson Foster,2017-01-23 18:27:08,2017-01-23 18:24:32,80,0,1,1
1942,"1713 Alvarado, Royal Oak WA V8X",328,Carson Foster,2017-01-23 18:27:08,2017-01-23 18:23:54,74,1,1,1
1943,"1713 Alvarado, Royal Oak WA V8X",328,Carson Foster,2017-01-23 18:27:08,2017-01-23 18:25:08,76,0,1,0
1944,"1713 Alvarado, Royal Oak WA V8X",328,Carson Foster,2017-01-23 18:27:08,2017-01-23 18:25:32,78,1,1,1
1945,"1713 Alvarado, Royal Oak WA V8X",328,Carson Foster,2017-01-23 18:27:08,2017-01-23 18:27:07,77,0,1,2
1946,"2214 Solano, Burbank WA 91502",334,April Pal,2017-01-23 18:27:04,2017-01-23 18:26:28,40,1,1,1
1947,"5639 Lee Lane, Geelong WA 3220",342,Carolyn Fernandez,2017-01-23 18:27:16,2017-01-23 18:23:45,157,1,1,2
1948,"7230 Berrellesa Street, Milwaukie WA 97222",354,Michael Brown,2017-01-23 18:27:30,2017-01-23 18:24:11,279,1,1,1
1949,"920 Holiday Hills Drive, Berkeley WA 94704",350,Paula Jimenez,2017-01-23 18:27:33,2017-01-23 18:25:46,305,0,1,2
1950,"920 Holiday Hills Drive, Berkeley WA 94704",350,Paula Jimenez,2017-01-23 18:27:33,2017-01-23 18:25:59,303,0,1,0
1951,"920 Holiday Hills Drive, Berkeley WA 94704",350,Paula Jimenez,2017-01-23 18:27:33,2017-01-23 18:24:25,304,1,1,1
1952,"920 Holiday Hills Drive, Berkeley WA 94704",350,Paula Jimenez,2017-01-23 18:27:33,2017-01-23 18:26:18,302,1,1,2
1953,"Rykestr 8295, Hamburg WA 22001",352,Steve Guo,2017-01-23 18:27:32,2017-01-23 18:23:58,293,1,1,1
1954,"746 Whiteaben Drive, Walla Walla WA 99362",345,Patrick Murphy,2017-01-23 18:27:17,2017-01-23 18:26:26,170,0,1,1
1955,"746 Whiteaben Drive, Walla Walla WA 99362",345,Patrick Murphy,2017-01-23 18:27:17,2017-01-23 18:24:08,171,1,1,2
1956,"746 Whiteaben Drive, Walla Walla WA 99362",345,Patrick Murphy,2017-01-23 18:27:17,2017-01-23 18:25:08,172,1,1,0
1957,"746 Whiteaben Drive, Walla Walla WA 99362",345,Patrick Murphy,2017-01-23 18:27:17,2017-01-23 18:25:14,169,0,1,1
1958,"746 Whiteaben Drive, Walla Walla WA 99362",345,Patrick Murphy,2017-01-23 18:27:17,2017-01-23 18:25:02,166,0,1,2
1959,"746 Whiteaben Drive, Walla Walla WA 99362",345,Patrick Murphy,2017-01-23 18:27:17,2017-01-23 18:24:29,165,1,1,1
1960,"746 Whiteaben Drive, Walla Walla WA 99362",345,Patrick Murphy,2017-01-23 18:27:17,2017-01-23 18:25:52,168,1,1,1
1961,"746 Whiteaben Drive, Walla Walla WA 99362",345,Patrick Murphy,2017-01-23 18:27:17,2017-01-23 18:26:11,167,0,1,2
1962,"3711 Rollingwood Dr, Bellevue WA 98004",381,Rostislav Shabalin,2017-01-23 18:29:13,2017-01-23 18:25:55,1069,1,1,1
1963,"3711 Rollingwood Dr, Bellevue WA 98004",381,Rostislav Shabalin,2017-01-23 18:29:13,2017-01-23 18:26:46,1076,1,1,2
1964,"3711 Rollingwood Dr, Bellevue WA 98004",381,Rostislav Shabalin,2017-01-23 18:29:13,2017-01-23 18:28:24,1071,0,1,0
1965,"6834 Violetta, Sydney WA 1002",388,Kurt Chavez,2017-01-23 18:29:08,2017-01-23 18:28:01,1039,1,1,2
1966,"6834 Violetta, Sydney WA 1002",388,Kurt Chavez,2017-01-23 18:29:07,2017-01-23 18:27:01,1035,1,1,0
1967,"6834 Violetta, Sydney WA 1002",388,Kurt Chavez,2017-01-23 18:29:07,2017-01-23 18:25:38,1033,0,1,1
1968,"2982 Evelyn Court, Cliffside WA V8Y 1L1",387,Samantha Thomas,2017-01-23 18:29:08,2017-01-23 18:26:34,1040,1,1,1
1969,"2982 Evelyn Court, Cliffside WA V8Y 1L1",387,Samantha Thomas,2017-01-23 18:29:08,2017-01-23 18:25:46,1041,0,1,2
1970,"4019 Gumwood Dr., Berkeley WA 94704",386,William Martinez,2017-01-23 18:29:09,2017-01-23 18:28:17,1043,1,1,1
1971,"4019 Gumwood Dr., Berkeley WA 94704",386,William Martinez,2017-01-23 18:29:09,2017-01-23 18:25:43,1048,0,1,0
1972,"3711 Rollingwood Dr, Bellevue WA 98004",381,Rostislav Shabalin,2017-01-23 18:29:13,2017-01-23 18:27:41,1072,1,1,0
1973,"4019 Gumwood Dr., Berkeley WA 94704",386,William Martinez,2017-01-23 18:29:09,2017-01-23 18:28:38,1042,0,1,1
1974,"4019 Gumwood Dr., Berkeley WA 94704",386,William Martinez,2017-01-23 18:29:09,2017-01-23 18:26:09,1046,1,1,0
1975,"4019 Gumwood Dr., Berkeley WA 94704",386,William Martinez,2017-01-23 18:29:09,2017-01-23 18:27:01,1045,0,1,2
1976,"4019 Gumwood Dr., Berkeley WA 94704",386,William Martinez,2017-01-23 18:29:09,2017-01-23 18:28:24,1047,0,1,0
1977,"3870 Grand Ct., Matraville WA 2036",385,Janet Moreno,2017-01-23 18:29:09,2017-01-23 18:26:08,1049,1,1,0
1978,"2945 Hilton Way, Santa Cruz WA 95062",384,Jade Howard,2017-01-23 18:29:10,2017-01-23 18:26:54,1052,1,1,1
1979,"2945 Hilton Way, Santa Cruz WA 95062",384,Jade Howard,2017-01-23 18:29:10,2017-01-23 18:25:37,1051,0,1,0
1980,"2945 Hilton Way, Santa Cruz WA 95062",384,Jade Howard,2017-01-23 18:29:10,2017-01-23 18:27:56,1050,0,1,1
1981,"4019 Gumwood Dr., Berkeley WA 94704",386,William Martinez,2017-01-23 18:29:09,2017-01-23 18:26:03,1044,1,1,2
1982,"3711 Rollingwood Dr, Bellevue WA 98004",381,Rostislav Shabalin,2017-01-23 18:29:13,2017-01-23 18:26:31,1070,1,1,2
1983,"3711 Rollingwood Dr, Bellevue WA 98004",381,Rostislav Shabalin,2017-01-23 18:29:13,2017-01-23 18:29:07,1074,0,1,0
1984,"3711 Rollingwood Dr, Bellevue WA 98004",381,Rostislav Shabalin,2017-01-23 18:29:13,2017-01-23 18:26:37,1073,0,1,2
1985,"6887 Deerberry Ct., Rockhampton WA 4700",439,Casey Deng,2017-01-23 18:29:18,2017-01-23 18:29:07,1106,1,1,2
1986,"6834 Violetta, Sydney WA 1002",388,Kurt Chavez,2017-01-23 18:29:08,2017-01-23 18:27:21,1038,1,1,0
1987,"3711 Rollingwood Dr, Bellevue WA 98004",381,Rostislav Shabalin,2017-01-23 18:29:13,2017-01-23 18:28:44,1075,0,1,2
1988,"6834 Violetta, Sydney WA 1002",388,Kurt Chavez,2017-01-23 18:29:07,2017-01-23 18:28:10,1036,1,1,1
1989,"6834 Violetta, Sydney WA 1002",388,Kurt Chavez,2017-01-23 18:29:07,2017-01-23 18:28:03,1037,1,1,0
1990,"6834 Violetta, Sydney WA 1002",388,Kurt Chavez,2017-01-23 18:29:07,2017-01-23 18:27:52,1034,0,1,1
1991,"9736 Colorado Dr., Burien WA 98168",401,Natasha Vazquez,2017-01-23 18:29:00,2017-01-23 18:26:26,985,1,1,0
1992,"9736 Colorado Dr., Burien WA 98168",401,Natasha Vazquez,2017-01-23 18:29:01,2017-01-23 18:26:33,988,1,1,1
1993,"9736 Colorado Dr., Burien WA 98168",401,Natasha Vazquez,2017-01-23 18:29:01,2017-01-23 18:28:13,987,0,1,1
1994,"9736 Colorado Dr., Burien WA 98168",401,Natasha Vazquez,2017-01-23 18:29:01,2017-01-23 18:26:51,990,0,1,0
1995,"9736 Colorado Dr., Burien WA 98168",401,Natasha Vazquez,2017-01-23 18:29:01,2017-01-23 18:28:00,989,0,1,0
1996,"9736 Colorado Dr., Burien WA 98168",401,Natasha Vazquez,2017-01-23 18:29:00,2017-01-23 18:25:43,986,1,1,2
1997,"9736 Colorado Dr., Burien WA 98168",401,Natasha Vazquez,2017-01-23 18:29:00,2017-01-23 18:25:44,983,0,1,1
1998,"9736 Colorado Dr., Burien WA 98168",401,Natasha Vazquez,2017-01-23 18:29:00,2017-01-23 18:28:50,984,1,1,1
1999,"9052 Maureen Lane, Kirkby WA KB9",394,Richard Kelly,2017-01-23 18:29:05,2017-01-23 18:27:50,1016,0,1,2
2000,"5869 Heights Avenue, Walla Walla WA 99362",398,Miguel Taylor,2017-01-23 18:29:02,2017-01-23 18:26:34,997,0,1,0
2001,"5869 Heights Avenue, Walla Walla WA 99362",398,Miguel Taylor,2017-01-23 18:29:02,2017-01-23 18:28:05,998,1,1,1
2002,"5869 Heights Avenue, Walla Walla WA 99362",398,Miguel Taylor,2017-01-23 18:29:02,2017-01-23 18:25:59,995,1,1,1
2003,"5869 Heights Avenue, Walla Walla WA 99362",398,Miguel Taylor,2017-01-23 18:29:02,2017-01-23 18:28:27,1001,0,1,2
2004,"5869 Heights Avenue, Walla Walla WA 99362",398,Miguel Taylor,2017-01-23 18:29:02,2017-01-23 18:25:30,994,0,1,0
2005,"5869 Heights Avenue, Walla Walla WA 99362",398,Miguel Taylor,2017-01-23 18:29:02,2017-01-23 18:27:27,1002,0,1,2
2006,"1059 Kirkwood Ct, W. York WA BD1 4SJ",397,Kelvin She,2017-01-23 18:29:03,2017-01-23 18:26:56,1005,1,1,1
2007,"9052 Maureen Lane, Kirkby WA KB9",394,Richard Kelly,2017-01-23 18:29:05,2017-01-23 18:28:05,1019,0,1,2
2008,"1059 Kirkwood Ct, W. York WA BD1 4SJ",397,Kelvin She,2017-01-23 18:29:03,2017-01-23 18:28:23,1004,0,1,1
2009,"6682 B Way, Sedro Woolley WA 98284",395,Morgan Nelson,2017-01-23 18:29:04,2017-01-23 18:25:59,1010,1,1,1
2010,"6682 B Way, Sedro Woolley WA 98284",395,Morgan Nelson,2017-01-23 18:29:04,2017-01-23 18:28:32,1008,0,1,2
2011,"6682 B Way, Sedro Woolley WA 98284",395,Morgan Nelson,2017-01-23 18:29:04,2017-01-23 18:28:39,1011,1,1,1
2012,"6682 B Way, Sedro Woolley WA 98284",395,Morgan Nelson,2017-01-23 18:29:04,2017-01-23 18:25:46,1009,1,1,2
2013,"6682 B Way, Sedro Woolley WA 98284",395,Morgan Nelson,2017-01-23 18:29:04,2017-01-23 18:27:04,1012,1,1,1
2014,"1059 Kirkwood Ct, W. York WA BD1 4SJ",397,Kelvin She,2017-01-23 18:29:03,2017-01-23 18:28:19,1003,1,1,2
2015,"5637 Teak Court, Gold Coast WA 4217",438,Julie Lal,2017-01-23 18:28:57,2017-01-23 18:26:47,963,0,1,0
2016,"71 Flora Ave, Brisbane WA 4000",435,Jaime She,2017-01-23 18:29:19,2017-01-23 18:27:59,1111,1,1,2
2017,"347 San Simeon Dr., Long Beach WA 90802",434,Alex Ramirez,2017-01-23 18:29:19,2017-01-23 18:28:47,1119,1,1,2
2018,"1614 Green St, Warrington WA WA1",409,Douglas Raman,2017-01-23 18:29:36,2017-01-23 18:28:28,1228,1,1,0
2019,"1614 Green St, Warrington WA WA1",409,Douglas Raman,2017-01-23 18:29:36,2017-01-23 18:27:49,1231,1,1,0
2020,"1614 Green St, Warrington WA WA1",409,Douglas Raman,2017-01-23 18:29:36,2017-01-23 18:26:14,1232,1,1,2
2021,"1614 Green St, Warrington WA WA1",409,Douglas Raman,2017-01-23 18:29:36,2017-01-23 18:26:33,1230,0,1,0
2022,"1614 Green St, Warrington WA WA1",409,Douglas Raman,2017-01-23 18:29:36,2017-01-23 18:28:20,1225,1,1,2
2023,"1614 Green St, Warrington WA WA1",409,Douglas Raman,2017-01-23 18:29:36,2017-01-23 18:28:31,1229,0,1,2
2024,"639 La Corte Bonita, Oxon WA OX16 8RS",412,Francisco Suri,2017-01-23 18:29:34,2017-01-23 18:28:29,1214,1,1,2
2025,"639 La Corte Bonita, Oxon WA OX16 8RS",412,Francisco Suri,2017-01-23 18:29:34,2017-01-23 18:29:05,1213,1,1,0
2026,"639 La Corte Bonita, Oxon WA OX16 8RS",412,Francisco Suri,2017-01-23 18:29:34,2017-01-23 18:28:55,1215,0,1,2
2027,"Rotthäuser Weg 22, Hannover WA 30601",413,Stacy Blanco,2017-01-23 18:29:34,2017-01-23 18:28:03,1212,1,1,0
2028,"2524 Coggins Drive, N. Vancouver WA V7L 4J4",415,Logan Thomas,2017-01-23 18:29:33,2017-01-23 18:28:11,1204,1,1,2
2029,"1614 Green St, Warrington WA WA1",409,Douglas Raman,2017-01-23 18:29:36,2017-01-23 18:28:06,1226,1,1,2
2030,"2524 Coggins Drive, N. Vancouver WA V7L 4J4",415,Logan Thomas,2017-01-23 18:29:33,2017-01-23 18:26:24,1205,0,1,1
2031,"2524 Coggins Drive, N. Vancouver WA V7L 4J4",415,Logan Thomas,2017-01-23 18:29:33,2017-01-23 18:27:49,1207,1,1,1
2032,"2524 Coggins Drive, N. Vancouver WA V7L 4J4",415,Logan Thomas,2017-01-23 18:29:33,2017-01-23 18:27:14,1206,1,1,1
2033,"2524 Coggins Drive, N. Vancouver WA V7L 4J4",415,Logan Thomas,2017-01-23 18:29:33,2017-01-23 18:26:36,1203,1,1,0
2034,"2524 Coggins Drive, N. Vancouver WA V7L 4J4",415,Logan Thomas,2017-01-23 18:29:33,2017-01-23 18:26:55,1202,1,1,1
2035,"1614 Green St, Warrington WA WA1",409,Douglas Raman,2017-01-23 18:29:36,2017-01-23 18:26:14,1227,1,1,0
2036,"717 Ridge Park Drive, Bellingham WA 98225",90,Brent Gao,2017-01-23 18:29:41,2017-01-23 18:28:53,1267,0,1,1
2037,"717 Ridge Park Drive, Bellingham WA 98225",90,Brent Gao,2017-01-23 18:29:41,2017-01-23 18:27:48,1263,1,1,0
2038,"717 Ridge Park Drive, Bellingham WA 98225",90,Brent Gao,2017-01-23 18:29:40,2017-01-23 18:26:29,1261,1,1,2
2039,"717 Ridge Park Drive, Bellingham WA 98225",90,Brent Gao,2017-01-23 18:29:41,2017-01-23 18:29:02,1264,0,1,2
2040,"717 Ridge Park Drive, Bellingham WA 98225",90,Brent Gao,2017-01-23 18:29:40,2017-01-23 18:26:33,1260,0,1,0
2041,"717 Ridge Park Drive, Bellingham WA 98225",90,Brent Gao,2017-01-23 18:29:41,2017-01-23 18:29:11,1266,0,1,1
2042,"717 Ridge Park Drive, Bellingham WA 98225",90,Brent Gao,2017-01-23 18:29:41,2017-01-23 18:27:50,1265,1,1,1
2043,"8612 Pembrook Court, Lake Oswego WA 97034",89,Ian Stewart,2017-01-23 18:29:42,2017-01-23 18:26:14,1273,0,1,2
2044,"8612 Pembrook Court, Lake Oswego WA 97034",89,Ian Stewart,2017-01-23 18:29:42,2017-01-23 18:26:21,1268,1,1,0
2045,"8612 Pembrook Court, Lake Oswego WA 97034",89,Ian Stewart,2017-01-23 18:29:42,2017-01-23 18:26:16,1271,1,1,2
2046,"717 Ridge Park Drive, Bellingham WA 98225",90,Brent Gao,2017-01-23 18:29:40,2017-01-23 18:29:35,1262,1,1,2
2047,"9277 Ridgewood Court, Issaquah WA 98027",417,Alexandra Ross,2017-01-23 18:29:31,2017-01-23 18:28:28,1188,1,1,1
2048,"4, rue de Courtaboeuf, Saint Germain en Laye WA 78100",432,Jennifer Butler,2017-01-23 18:29:22,2017-01-23 18:26:38,1135,0,1,0
2049,"4, rue de Courtaboeuf, Saint Germain en Laye WA 78100",432,Jennifer Butler,2017-01-23 18:29:22,2017-01-23 18:28:06,1132,1,1,2
2050,"4, rue de Courtaboeuf, Saint Germain en Laye WA 78100",432,Jennifer Butler,2017-01-23 18:29:22,2017-01-23 18:27:37,1138,0,1,1
2051,"1877 Minert Rd., Everett WA 98201",431,Xavier Watson,2017-01-23 18:29:23,2017-01-23 18:27:50,1143,0,1,0
2052,"1877 Minert Rd., Everett WA 98201",431,Xavier Watson,2017-01-23 18:29:23,2017-01-23 18:29:04,1144,1,1,1
2053,"1877 Minert Rd., Everett WA 98201",431,Xavier Watson,2017-01-23 18:29:23,2017-01-23 18:29:10,1142,0,1,0
2054,"1877 Minert Rd., Everett WA 98201",431,Xavier Watson,2017-01-23 18:29:23,2017-01-23 18:29:18,1140,1,1,0
2055,"4, rue de Courtaboeuf, Saint Germain en Laye WA 78100",432,Jennifer Butler,2017-01-23 18:29:22,2017-01-23 18:28:42,1136,0,1,2
2056,"1877 Minert Rd., Everett WA 98201",431,Xavier Watson,2017-01-23 18:29:23,2017-01-23 18:27:08,1139,1,1,1
2057,"6065 Blue Cr, Burlingame WA 94010",429,Arianna Gray,2017-01-23 18:29:24,2017-01-23 18:27:33,1149,0,1,0
2058,"6065 Blue Cr, Burlingame WA 94010",429,Arianna Gray,2017-01-23 18:29:24,2017-01-23 18:27:04,1148,0,1,2
2059,"8754 Second Ave., Cheltenham WA GL50",428,Charles James,2017-01-23 18:29:25,2017-01-23 18:28:57,1150,1,1,0
2060,"8754 Second Ave., Cheltenham WA GL50",428,Charles James,2017-01-23 18:29:25,2017-01-23 18:28:21,1151,1,1,2
2061,"1877 Minert Rd., Everett WA 98201",431,Xavier Watson,2017-01-23 18:29:23,2017-01-23 18:26:28,1141,1,1,2
2062,"8794 Gumwood, Burlingame WA 94010",427,Devin James,2017-01-23 18:29:25,2017-01-23 18:27:52,1152,0,1,2
2063,"4, rue de Courtaboeuf, Saint Germain en Laye WA 78100",432,Jennifer Butler,2017-01-23 18:29:22,2017-01-23 18:26:04,1130,0,1,1
2064,"4, rue de Courtaboeuf, Saint Germain en Laye WA 78100",432,Jennifer Butler,2017-01-23 18:29:22,2017-01-23 18:26:25,1134,1,1,0
2065,"347 San Simeon Dr., Long Beach WA 90802",434,Alex Ramirez,2017-01-23 18:29:20,2017-01-23 18:28:56,1120,0,1,1
2066,"347 San Simeon Dr., Long Beach WA 90802",434,Alex Ramirez,2017-01-23 18:29:19,2017-01-23 18:27:42,1114,0,1,1
2067,"347 San Simeon Dr., Long Beach WA 90802",434,Alex Ramirez,2017-01-23 18:29:19,2017-01-23 18:28:01,1115,1,1,0
2068,"347 San Simeon Dr., Long Beach WA 90802",434,Alex Ramirez,2017-01-23 18:29:19,2017-01-23 18:28:40,1116,0,1,2
2069,"347 San Simeon Dr., Long Beach WA 90802",434,Alex Ramirez,2017-01-23 18:29:19,2017-01-23 18:26:01,1118,0,1,0
2070,"1693 C Northwood Dr, Port Hammond WA V6B 3P7",433,Allison Sanders,2017-01-23 18:29:21,2017-01-23 18:27:53,1129,0,1,2
2071,"1693 C Northwood Dr, Port Hammond WA V6B 3P7",433,Allison Sanders,2017-01-23 18:29:20,2017-01-23 18:27:07,1124,1,1,1
2072,"4, rue de Courtaboeuf, Saint Germain en Laye WA 78100",432,Jennifer Butler,2017-01-23 18:29:22,2017-01-23 18:26:01,1131,0,1,0
2073,"1693 C Northwood Dr, Port Hammond WA V6B 3P7",433,Allison Sanders,2017-01-23 18:29:21,2017-01-23 18:26:07,1125,0,1,2
2074,"1693 C Northwood Dr, Port Hammond WA V6B 3P7",433,Allison Sanders,2017-01-23 18:29:21,2017-01-23 18:26:05,1128,1,1,1
2075,"1693 C Northwood Dr, Port Hammond WA V6B 3P7",433,Allison Sanders,2017-01-23 18:29:20,2017-01-23 18:29:17,1122,1,1,2
2076,"1693 C Northwood Dr, Port Hammond WA V6B 3P7",433,Allison Sanders,2017-01-23 18:29:20,2017-01-23 18:28:57,1121,1,1,1
2077,"1693 C Northwood Dr, Port Hammond WA V6B 3P7",433,Allison Sanders,2017-01-23 18:29:20,2017-01-23 18:27:53,1123,0,1,2
2078,"1693 C Northwood Dr, Port Hammond WA V6B 3P7",433,Allison Sanders,2017-01-23 18:29:21,2017-01-23 18:26:21,1127,1,1,0
2079,"4, rue de Courtaboeuf, Saint Germain en Laye WA 78100",432,Jennifer Butler,2017-01-23 18:29:22,2017-01-23 18:29:02,1133,1,1,0
2080,"4, rue de Courtaboeuf, Saint Germain en Laye WA 78100",432,Jennifer Butler,2017-01-23 18:29:22,2017-01-23 18:29:02,1137,1,1,0
2081,"1693 C Northwood Dr, Port Hammond WA V6B 3P7",433,Allison Sanders,2017-01-23 18:29:21,2017-01-23 18:26:49,1126,0,1,2
2082,"347 San Simeon Dr., Long Beach WA 90802",434,Alex Ramirez,2017-01-23 18:29:19,2017-01-23 18:26:33,1117,1,1,2
2083,"8794 Gumwood, Burlingame WA 94010",427,Devin James,2017-01-23 18:29:25,2017-01-23 18:28:30,1153,1,1,0
2084,"7581 Alaska Dr., Bellflower WA 90706",426,Kristine Ortega,2017-01-23 18:29:26,2017-01-23 18:29:23,1155,1,1,2
2085,"2093 Frayne Ct., Salem WA 97301",419,Seth Patterson,2017-01-23 18:29:29,2017-01-23 18:28:41,1180,0,1,0
2086,"2093 Frayne Ct., Salem WA 97301",419,Seth Patterson,2017-01-23 18:29:29,2017-01-23 18:28:11,1179,0,1,1
2087,"5551 Silverado Dr., Tacoma WA 98403",418,Cameron Moore,2017-01-23 18:29:30,2017-01-23 18:27:19,1185,0,1,0
2088,"5551 Silverado Dr., Tacoma WA 98403",418,Cameron Moore,2017-01-23 18:29:30,2017-01-23 18:29:04,1183,0,1,2
2089,"5551 Silverado Dr., Tacoma WA 98403",418,Cameron Moore,2017-01-23 18:29:30,2017-01-23 18:27:26,1184,0,1,1
2090,"5551 Silverado Dr., Tacoma WA 98403",418,Cameron Moore,2017-01-23 18:29:30,2017-01-23 18:28:16,1182,0,1,1
